speaker,index,word,time,word.dur,voicing.dur,vowel.dur,cluster.dur,spreading.dur,sonorant.dur,closure.dur,vor,voffr,mor,cond_no,ipa,cons1,vowel,height,anteroposterior,roundness,consonant,manner,place,aspiration,syllables,syl_structure,gloss,pos,comp,contx
shg05,95,gelda,260.02679988662135,382.6423982291658,156.20205602567694,77.4198645776778,184.56214231724744,19.07171201816027,97.85390346615941,86.70823885108803,261.98200689492523,105.7799508692483,184.56214231724744,48,celta,nasp,e,mid,front,unrounded,l,lateral,coronal,no,di,cvlcv,castrate,v,c,cc
shg05,96,gelda,262.7487641723356,407.92001649151644,145.12616645907883,78.83493003794229,174.73321651897322,26.499325843133192,92.79056226426974,81.94265425470348,253.5681465569155,108.44198009783668,174.73321651897322,48,celta,nasp,e,mid,front,unrounded,l,lateral,coronal,no,di,cvlcv,castrate,v,c,cc
shg05,97,gelda,265.1809811404237,381.46696702443705,142.5496493171181,72.59446873990782,167.97922740522608,17.36645045610885,87.32163103331914,80.65759637190695,240.5736961451339,98.0240468280158,167.97922740522608,48,celta,nasp,e,mid,front,unrounded,l,lateral,coronal,no,di,cvlcv,castrate,v,c,cc
tt01,167,gelda,510.1433366927018,491.20548703933764,190.83184800405206,115.76596229804181,193.9769049981237,22.692155966524297,97.75804167253455,96.21886332558915,309.7428672961655,118.91101929211345,193.9769049981237,48,celta,nasp,e,mid,front,unrounded,l,lateral,coronal,no,di,cvlcv,castrate,v,c,cc
tt01,168,gelda,513.1787994007127,488.40986394554875,196.89742055766146,116.43637803376805,193.6184916506818,21.85448934642409,102.3155318703175,91.30295978036429,310.05486968444984,113.15744912678838,193.6184916506818,48,celta,nasp,e,mid,front,unrounded,l,lateral,coronal,no,di,cvlcv,castrate,v,c,cc
tt01,169,gelda,516.382127342165,473.6936801587035,190.91933765730573,113.84220059164818,183.6839312985603,20.248300480716352,97.3254375463739,86.3584937521864,297.5261318902085,106.60679423290276,183.6839312985603,48,celta,nasp,e,mid,front,unrounded,l,lateral,coronal,no,di,cvlcv,castrate,v,c,cc
brs02,146,orka,461.54516326530614,424.76054640854954,114.24590576973515,93.44863200755071,206.78315654117796,87.66727855163481,108.46455231381924,98.31860422735872,300.2317885487287,185.98588277899353,206.78315654117796,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
brs02,147,orka,463.99523411166274,454.7113846080606,133.13061884485933,127.81183135217589,191.42590127836456,94.28124454910858,99.60003204179202,91.82586923657254,319.23773263054045,186.10711378568112,191.42590127836456,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
brs02,148,orka,466.40048469387756,427.61224104157236,120.14872173057256,100.43900893691671,197.54795251435553,90.71390109636468,110.42361389002053,87.124338624335,297.98696145127224,177.83823972069968,197.54795251435553,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
bte03,33,orka,234.70309745036226,514.4918881980232,165.2289290784097,127.4174452511545,255.82297286729272,135.67872260014724,173.49020642740243,82.33276643989029,383.2404181184472,218.01148904003753,255.82297286729272,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
bte03,34,orka,239.32095691609976,503.8671430202726,125.68530328798033,110.99277735786472,244.27479633828852,145.38725907030425,160.07978500041986,84.19501133786866,355.26757369615325,229.58227040817292,244.27479633828852,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
bte03,35,orka,243.60724077509792,508.21581906237157,124.43722943720559,88.599167383137,272.07011042898444,149.42932728649794,185.26738934056652,86.80272108841791,360.66927781212144,236.23204837491585,272.07011042898444,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
jj04,88,orka,287.0531986394558,457.7820861678106,128.60021016535939,100.37586131227272,245.1482637000595,128.95511863285947,157.17946748594613,87.96879621411335,345.5241250123322,216.92391484697282,245.1482637000595,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
jj04,89,orka,289.43869160997735,407.26369687655506,175.33097127738984,143.67951625098385,192.60619803475265,97.31528722602434,128.96674225243032,63.63945578232233,336.2857142857365,160.95474300834667,192.60619803475265,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
jj04,90,orka,291.5305947227376,391.65311466899766,135.38900408650534,113.5993391236525,194.28288447289788,82.21355208746672,104.00321705031956,90.27966742257831,307.8822235965504,172.49321951004504,194.28288447289788,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
shg05,125,orka,338.87907596371883,350.9086968120414,94.10057518942949,77.50544969371731,172.18333299240385,74.48624048925012,91.0813659849623,81.10196700744154,249.68878268612116,155.58820749669167,172.18333299240385,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
shg05,126,orka,341.21974557054466,347.04770232008286,112.6732328741582,93.45248645593074,170.14802044849375,71.85557299845868,91.07631941668615,79.0717010318076,263.6005069044245,150.9272740302663,170.14802044849375,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
shg05,127,orka,343.74411348666456,384.9422308605881,135.18129791594902,107.40442073483791,154.33621202618042,51.19652305370437,78.97340023481547,75.36281179136495,261.74063276101833,126.55933484506932,154.33621202618042,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
tt01,140,orka,424.06318071361466,450.0672497682672,131.37494992065513,104.43649121037879,222.8152538727386,115.71077637404414,142.64923508432048,80.16601878841811,327.2517450831174,195.87679516246226,222.8152538727386,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
tt01,141,orka,426.9222154769081,397.7576115070178,97.59324227854904,74.71034103815555,203.3184615838195,91.9661725882861,114.8490738286796,88.4693877551399,278.02880262197505,180.435560343426,203.3184615838195,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
tt01,142,orka,429.8714473249918,428.3214795189565,124.62445788804644,107.86823022664294,223.76267607415912,120.72111205600322,137.47733971740672,86.2853363567524,331.63090630080205,207.00644841275562,223.76267607415912,49,or̥ka,no,o,mid,back,round,r̥,rhotic,coronal,yes,di,vrcv,energy,n,c,cc
brs02,48,orga,177.89443078085932,441.9711632963583,184.58131286706703,118.7602260398819,184.84754185362817,0.0,65.82108682718513,119.02645502644305,303.6077678935101,119.02645502644305,184.84754185362817,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
brs02,49,orga,180.559393757503,456.85199079633776,179.93838805364248,124.14501800722633,174.95635227061257,0.0,55.79337004641616,119.16298222419641,299.1013702778389,119.16298222419641,174.95635227061257,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
brs02,50,orga,183.30267537122376,464.80784428467814,190.46443642344002,128.4327318814178,178.1288239888852,0.0,62.031704542022226,116.09711944686296,306.561555870303,116.09711944686296,178.1288239888852,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
bte03,81,orga,493.57253861961453,501.95469258682124,263.1235119047801,135.29933608060674,247.72137914993664,0.0,127.82417582417338,119.89720332576326,383.0207152305434,119.89720332576326,247.72137914993664,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
bte03,82,orga,496.9838481997161,476.1388959994406,224.48513361729283,140.7108831763253,192.47417485513552,0.0,83.77425044096753,108.69992441416798,333.1850580314608,108.69992441416798,192.47417485513552,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
bte03,83,orga,500.81084011382336,465.4905938983802,207.71317415852764,124.57084030188526,192.9677306820281,0.0,83.14233385664238,109.82539682538572,317.53857098391336,109.82539682538572,192.9677306820281,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
jj04,131,orga,451.8764399092971,468.05250305249047,223.07605093317306,128.01919141634244,201.31805863519503,0.0,95.05685951683063,106.2611991183644,329.33725005153747,106.2611991183644,201.31805863519503,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
jj04,132,orga,454.0856399596876,500.503350970007,267.40488788107086,190.92718568907685,182.13353489545625,0.0,76.47770219199401,105.65583270346224,373.0607205845331,105.65583270346224,182.13353489545625,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
jj04,133,orga,456.35071050642483,393.6394557823064,179.53325774755058,81.6224267484813,201.50304566266186,0.0,97.91083099906928,103.59221466359259,283.12547241114316,103.59221466359259,201.50304566266186,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
shg05,152,orga,403.63115646258507,327.07860922147347,136.18271870154786,77.74443110577067,149.20568227290687,0.0,58.43828759577718,90.76739467712969,226.95011337867754,90.76739467712969,149.20568227290687,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
shg05,153,orga,406.0020756697741,317.0321856585474,141.79054337785146,98.04904677918103,136.0189452125269,0.0,43.74149659867044,92.27744861385645,234.0679919917079,92.27744861385645,136.0189452125269,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
shg05,154,orga,408.2498912022722,322.35099619452967,162.7822671155741,106.02583721629344,131.89475189477662,0.0,56.75642989928065,75.13832199549597,237.92058911107006,75.13832199549597,131.89475189477662,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
tt01,95,orga,289.5791229768804,456.40344907462804,209.64957561886877,124.825389351372,218.443924017663,0.0,84.82418626749677,133.61973775016622,343.269313369035,133.61973775016622,218.443924017663,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
tt01,96,orga,292.2648252369061,422.33484872963345,178.96985688901168,103.22503404972849,169.94040679674072,0.0,75.74482283928319,94.19558395745753,273.1654408464692,94.19558395745753,169.94040679674072,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
tt01,97,orga,295.05318746257524,435.79105112064553,204.28917035434324,133.71844746814077,167.78616375586353,0.0,70.57072288620247,97.21544086966105,301.5046112240043,97.21544086966105,167.78616375586353,50,orka,no,o,mid,back,round,r,rhotic,coronal,no,di,vrcv,scream,n,c,cc
brs02,40,mjólka,152.15978991596637,541.9226136570217,43.98098588040966,22.779911247653217,204.64524406253304,105.9814650497799,127.18253968253634,77.4627043799967,227.42515531018626,183.4441694297766,204.64524406253304,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
brs02,41,mjólka,155.08273904695696,488.94966556508734,66.9175061049998,48.7012233797941,196.62981859409,94.14451468992979,112.3607974151355,84.26902117895452,245.3310419738841,178.4135358688843,196.62981859409,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
brs02,42,mjólka,157.99748012093724,506.2338183421673,73.14264594725728,48.355497754670296,179.22371911726032,78.24494949497307,103.03209768756005,76.19162142970026,227.5792168719306,154.43657092467333,179.22371911726032,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
bte03,69,mjólka,437.75664172335604,535.852569276301,70.21531808908321,42.4245733441353,218.70213494207746,145.57125414268057,173.3619988876285,45.340136054448976,261.12670828621276,190.91139019712955,218.70213494207746,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
bte03,70,mjólka,441.42480801209376,521.0101284958455,81.63798185938731,42.892107583782035,211.3528281682875,114.94633408921118,153.69220836481645,57.660619803471036,254.24493575206952,172.6069538926822,211.3528281682875,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
bte03,71,mjólka,445.76551398337114,503.288945502959,106.92693167897005,42.14347281134678,194.07631181127272,84.19837070630365,148.98182957392692,45.0944822373458,236.2197846226195,129.29285294364945,194.07631181127272,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
shg05,8,mjólka,20.420607284580502,443.22585978835957,59.48740818791265,40.75835434748498,180.438338344743,128.07223372440646,146.80128756483413,33.63705077990886,221.19669269222797,161.70928450431532,180.438338344743,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
shg05,9,mjólka,23.420332577475435,412.1277399848857,63.1437336609757,41.42959316076755,162.8799861488126,103.93066586240352,125.64480636261166,37.235179786200945,204.30957930958016,141.16584564860446,162.8799861488126,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
shg05,10,mjólka,26.261492387431165,422.3815832097238,62.35998232332207,32.874045091286774,168.75950380152105,86.93640181852658,116.42233905056187,52.337164750959175,201.63354889280782,139.27356656948575,168.75950380152105,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
tt01,7,mjólka,26.56774591240005,541.6196297351732,69.23107470524315,44.8410445195222,251.93531649948397,139.50749341882585,163.8975236045468,88.03779289493718,296.7763610190062,227.54528631376303,251.93531649948397,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
tt01,8,mjólka,29.485031640563204,555.6994054784035,64.87534456729449,38.63785920867713,253.14332706037845,146.76987366375016,173.00735902236752,80.13596803801093,291.7811862690556,226.9058417017611,253.14332706037845,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
tt01,9,mjólka,32.543833144368854,550.3624534104858,71.44176817172365,29.909520883741436,247.38180007205557,124.26992714500074,165.80217443298295,81.57962563907262,277.291320955797,205.84955278407335,247.38180007205557,51,mjoul̥ka,voi,ou,diph,back,round,l̥,lateral,coronal,yes,di,ccvvccv,milk,v,c,cc
brs02,31,ólga,126.05615495086924,408.8703016560231,155.31141345427102,99.91373466949938,158.8326750054847,0.0,55.39767878477164,103.43499622071306,258.7464096749841,103.43499622071306,158.8326750054847,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
brs02,32,ólga,129.02892604660912,402.83328263697626,159.5080677773808,81.53241027790159,178.57215535786963,0.0,77.97565749947921,100.59649785839042,260.1045656357712,100.59649785839042,178.57215535786963,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
brs02,33,ólga,131.980756770141,458.88700134608484,221.2242291552684,133.8103294260975,179.30100322956832,0.0,87.41389972917091,91.88710350039742,313.1113326556658,91.88710350039742,179.30100322956832,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
bte03,132,ólga,728.1002188131489,471.76127502370946,243.27098276944525,172.5863318976053,176.07240597396867,0.0,70.68465087183995,105.38775510212872,348.658737871574,105.38775510212872,176.07240597396867,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
bte03,133,ólga,731.5476656588562,429.73434114378506,219.91937515747395,139.86047713933658,168.11256392895757,0.0,80.05889801813737,88.0536659108202,307.97304106829415,88.0536659108202,168.11256392895757,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
bte03,134,ólga,734.7530615902275,432.919233701341,220.92556018822052,158.00735196921778,148.39817798474542,0.0,62.918208219002736,85.47996976574268,306.4055299539632,85.47996976574268,148.39817798474542,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
jj04,119,ólga,414.95909297052157,471.1944777911299,232.4005359719763,130.87529380095475,214.82765404482507,9.198103483811337,110.72334565483288,104.10430838999218,345.7029478457798,113.30241187380352,214.82765404482507,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
jj04,120,ólga,417.13256991685563,404.96126228271123,185.21216149298425,92.25226944465703,179.91024000360767,12.528166961658371,105.48805900998559,74.42218099362208,272.1625094482647,86.95034795528045,179.91024000360767,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
jj04,121,ólga,419.18088057445203,440.3874952758997,221.61249685058237,118.3767951624759,213.7547241119364,17.042076089694547,120.27777777780102,93.47694633413539,332.1315192744123,110.51902242382994,213.7547241119364,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
shg05,146,ólga,389.8071466364324,355.03623671689866,183.26421519350333,109.99989785705111,169.15314347642152,24.460652531388405,97.72496986784063,71.42817360858089,279.15304133347263,95.8888261399693,169.15314347642152,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
shg05,147,ólga,392.05409439411045,308.64634663032575,150.4294154133845,77.19069463769301,160.82828993671683,19.178004535149284,92.41672531084077,68.41156462587605,238.01898457440984,87.58956916102534,160.82828993671683,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
shg05,148,ólga,394.4220170369033,345.73497299157907,167.0619502471027,109.83733447494615,138.328924162181,35.00188964477502,92.22650541693156,46.10241874524945,248.16625863712716,81.10430839002447,138.328924162181,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
tt01,25,ólga,81.54767573696145,434.61776789924045,183.3735909822991,93.02873958573343,230.7656670658247,0.0,90.34485139656567,140.420815669259,323.7944066515581,140.420815669259,230.7656670658247,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
tt01,26,ólga,84.55510252327882,438.99714198411743,182.86208285348948,98.20026525869707,232.74936565749726,0.0,84.66181759479241,148.08754806270485,330.94963091619434,148.08754806270485,232.74936565749726,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
tt01,27,ólga,87.61218020541551,420.3141697664705,187.3930233671075,100.62476317959579,209.9501334457159,0.0,86.76826018751171,123.18187325820418,310.5748966253117,123.18187325820418,209.9501334457159,52,oulka,no,ou,diph,back,round,l,lateral,coronal,no,di,vlccv,foam,v,c,cc
brs02,94,hefna,312.6991821617536,504.54691218055814,64.99319727890907,64.99319727890907,168.91912320483016,NA,NA,168.91912320483016,233.91232048373922,168.91912320483016,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
brs02,95,hefna,315.2756795797199,488.693146114656,59.33825057627473,59.33825057627473,154.60122197021064,NA,NA,154.60122197021064,213.93947254648538,154.60122197021064,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
brs02,96,hefna,318.0312191192267,492.4442106038782,67.13733852126325,67.13733852126325,137.26072373395937,NA,NA,137.26072373395937,204.3980622552226,137.26072373395937,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
bte03,39,hefna,278.72876640273597,560.1014301115015,80.64306972784152,80.64306972784152,191.46653836975247,NA,NA,191.46653836975247,272.109608097594,191.46653836975247,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
bte03,40,hefna,283.07175132275137,532.9681840989906,80.42517006799699,80.42517006799699,182.50944822369775,NA,NA,182.50944822369775,262.93461829169473,182.50944822369775,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
bte03,41,hefna,287.30379455782315,614.9374741200972,58.254872845054706,58.254872845054706,194.02647545507534,NA,NA,194.02647545507534,252.28134830013005,194.02647545507534,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
jj04,60,hefna,210.27762334818985,450.0183751661382,65.39297449972992,65.39297449972992,116.80868838763558,NA,NA,116.80868838763558,182.2016628873655,116.80868838763558,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
jj04,61,hefna,212.16012849584277,438.8080499919056,66.06379440665933,66.06379440665933,114.82086167799821,NA,NA,114.82086167799821,180.88465608465754,114.82086167799821,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
jj04,62,hefna,214.07339650145772,448.8865329681744,59.23483214422731,59.23483214422731,113.33459309651062,NA,NA,113.33459309651062,172.56942524073793,113.33459309651062,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
shg05,122,hefna,331.07754603174607,340.90500656401446,49.53753978657005,49.53753978657005,62.232300327536905,NA,NA,62.232300327536905,111.76984011410696,62.232300327536905,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
shg05,123,hefna,333.3982383878283,349.7000097529508,37.98296864238182,37.98296864238182,41.455092296303064,NA,NA,41.455092296303064,79.43806093868488,41.455092296303064,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
shg05,124,hefna,336.2322159668465,337.3897272829822,49.65986394557831,49.65986394557831,78.11791383221589,NA,NA,78.11791383221589,127.7777777777942,78.11791383221589,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
tt01,22,hefna,72.09185191590761,495.8850749926569,73.02615298992521,73.02615298992521,141.26114359214625,NA,NA,141.26114359214625,214.28729658207146,141.26114359214625,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
tt01,23,hefna,75.20971243042672,447.59005939177143,69.09603167129319,69.09603167129319,118.92956124248144,NA,NA,118.92956124248144,188.02559291377463,118.92956124248144,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
tt01,24,hefna,78.25512642225031,439.68141048731013,77.31418988562666,77.31418988562666,119.34657802514437,NA,NA,119.34657802514437,196.66076791077103,119.34657802514437,NA,53,hepna,fri,e,mid,front,unrounded,p,stop,labial,no,di,cvccv,avenge,v,x,cx
brs02,7,vopna,47.87899092970522,501.6367022999617,96.4608741394457,59.485403771120104,199.08876806835707,117.82097505668787,154.79644542501347,44.292322643343596,258.5741718394772,162.11329770003147,199.08876806835707,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
brs02,8,vopna,50.5044828469022,455.71241638830173,72.06504770323363,56.5429000613662,164.20755885235394,109.22530970957212,124.74745735143955,39.46010150091439,220.75045891372014,148.6854112104865,164.20755885235394,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
brs02,9,vopna,53.829580498866214,485.7738095238062,86.51871689502144,54.46818359527583,198.93975812546927,105.78583661053642,137.83636991028203,61.10338821518724,253.4079417207451,166.88922482572366,198.93975812546927,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
bte03,141,vopna,763.6429166666667,563.9382238099415,98.16538961274546,90.2365507607783,224.8961689938369,143.5432938607164,151.47213271268356,73.42403628115335,315.1327197546152,216.96733014186975,224.8961689938369,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
bte03,142,vopna,766.9911597019761,561.7184969224809,139.16982687874224,117.68800182551331,191.25094482240002,108.89610389608606,130.377928949315,60.87301587308502,308.9389466479133,169.76911976917108,191.25094482240002,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
bte03,143,vopna,770.462105064248,544.5654706326195,127.7381708239318,100.52154195011553,176.8420256992158,106.49992441415179,133.71655328796805,43.125472411247756,277.36356764933134,149.62539682539955,176.8420256992158,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
jj04,16,vopna,85.28501876612715,545.824015429929,186.38276884581728,150.45959082073068,222.85552410858145,89.7435897435912,125.6667677686778,97.18875633990365,373.31511492931213,186.93234608349485,222.85552410858145,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
jj04,17,vopna,87.66444444444446,499.36885865456304,162.13295669359695,99.04381625544545,170.41372984839143,46.047560079983896,109.1367005181354,61.27702933025603,269.4575461038369,107.32458941023992,170.41372984839143,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
jj04,18,vopna,89.86026832955405,491.68808264046504,114.96023546391143,81.98793880113442,164.24654710368713,63.34471965423916,96.31701631701617,67.92953078667097,246.23448590482155,131.27425044091012,164.24654710368713,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
shg05,56,vopna,156.57643299596262,443.1565731983653,78.81685819336326,61.05590221812918,181.54874887017058,89.85355253210514,107.61450850733922,73.93424036283136,242.60465108829976,163.7877928949365,181.54874887017058,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
shg05,57,vopna,159.30338095238093,394.18200262562664,95.5910284473589,72.57984970686948,145.8238648126553,46.52456538170213,69.53574412219155,76.28812069046376,218.40371451952478,122.81268607216589,145.8238648126553,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
shg05,58,vopna,162.0593247669438,371.2806752330664,78.00810919368928,59.43056651503298,155.96682124123618,62.53711547512353,81.11465815377983,74.85216308745635,215.39738775626915,137.38927856257988,155.96682124123618,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
tt01,164,vopna,500.1294700650824,495.689242276967,106.50590390980597,90.69971829364931,159.71636193160066,95.41811282332446,111.22429843948112,48.49206349211954,250.41608022524997,143.910176315444,159.71636193160066,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
tt01,165,vopna,503.4945642844952,448.7534526153354,108.24038994570628,92.15540522717447,148.37728811335182,79.9510335535274,96.03601827205921,52.341269841292615,240.5326933405263,132.29230339482,148.37728811335182,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
tt01,166,vopna,506.7525163126475,433.6858814517086,97.15177929712127,70.68897101288485,159.34760866906572,75.36023500307465,101.82304328731107,57.524565381754655,230.03657968195057,132.8848003848293,159.34760866906572,54,voʰpna,voi,o,mid,back,round,ʰp,stop,labial,yes,di,cvccv,arm,v,x,cx
brs02,135,nafla,429.7110889586604,484.8131362016943,84.3671516933,84.3671516933,146.6585659551356,NA,NA,146.6585659551356,231.0257176484356,146.6585659551356,NA,55,napla,voi,a,low,front,unrounded,p,stop,labial,no,di,cvccv,navel,n,x,cx
brs02,136,nafla,431.9834453415066,499.8534310855689,101.6493767464226,101.6493767464226,148.9347135322987,NA,NA,148.9347135322987,250.5840902787213,148.9347135322987,NA,55,napla,voi,a,low,front,unrounded,p,stop,labial,no,di,cvccv,navel,n,x,cx
bte03,66,nafla,424.6968972033258,524.4880625600103,83.21609320051948,83.21609320051948,179.35374149664085,NA,NA,179.35374149664085,262.56983469716033,179.35374149664085,NA,55,napla,voi,a,low,front,unrounded,p,stop,labial,no,di,cvccv,navel,n,x,cx
